candidate_id,application_date,department,role_level,source,gender,education,city,experience_years,screened,interviewed,interview_score,offered,offered_salary,expected_salary,accepted,joined,days_to_hire
CAND04294,2022-02-12,Data Science,Manager,Company Website,Female,M.Tech,Mumbai,10.4,True,False,,False,,,False,False,
CAND04295,2024-04-02,Product,Senior,Employee Referral,Female,BBA,Hyderabad,2.3,True,True,7.9,False,,,False,False,
CAND04296,2023-08-14,Sales,Junior,Indeed,Male,M.Tech,Bangalore,12.4,True,True,8.9,True,366503.0,433231.0,True,True,35.0
CAND04297,2022-11-04,Sales,Junior,Naukri,Female,B.Tech,Mumbai,10.5,False,False,,False,,,False,False,
CAND04298,2022-04-28,Engineering,Junior,Naukri,Male,MCA,Pune,2.8,False,False,,False,,,False,False,
CAND04299,2023-02-01,Sales,Mid-Level,LinkedIn,Female,MCA,Bangalore,0.9,True,True,5.5,False,,,False,False,
CAND04300,2023-08-02,Data Science,Senior,LinkedIn,Male,PhD,Ahmedabad,13.5,True,True,8.9,True,1224555.0,1503316.0,False,False,
CAND04301,2024-05-25,Data Science,Junior,Indeed,Female,MBA,Kolkata,8.6,False,False,,False,,,False,False,
CAND04302,2023-06-16,Operations,Junior,Recruitment Agency,Male,PhD,Ahmedabad,14.3,False,False,,False,,,False,False,
CAND04303,2024-09-20,Finance,Mid-Level,Naukri,Male,B.Sc,Hyderabad,3.1,True,True,5.0,False,,,False,False,
CAND04304,2022-05-17,Engineering,Junior,Campus,Male,MBA,Ahmedabad,5.0,True,True,6.2,True,376335.0,467355.0,False,False,
CAND04305,2023-10-19,Data Science,Mid-Level,Campus,Male,B.Sc,Kolkata,12.0,True,True,5.5,False,,,False,False,
CAND04306,2024-07-07,Finance,Junior,LinkedIn,Male,BBA,Bangalore,8.7,True,False,,False,,,False,False,
CAND04307,2024-04-10,Engineering,Mid-Level,Naukri,Other,PhD,Ahmedabad,6.3,False,False,,False,,,False,False,
CAND04308,2022-09-13,Operations,Manager,Naukri,Female,PhD,Kolkata,13.9,True,True,8.8,True,2407836.0,2961138.0,False,False,
CAND04309,2024-09-22,Operations,Junior,Employee Referral,Female,M.Tech,Mumbai,8.9,True,True,4.6,False,,,False,False,
CAND04310,2024-12-24,Engineering,Lead,LinkedIn,Male,BBA,Mumbai,4.3,True,True,9.3,True,1786285.0,1663020.0,True,True,42.0
CAND04311,2024-03-10,Marketing,Mid-Level,LinkedIn,Male,MCA,Hyderabad,4.4,False,False,,False,,,False,False,
CAND04312,2023-03-23,Data Science,Senior,LinkedIn,Male,MBA,Ahmedabad,9.5,False,False,,False,,,False,False,
CAND04313,2024-04-18,Data Science,Lead,Naukri,Male,BBA,Kolkata,7.8,True,False,,False,,,False,False,
CAND04314,2023-07-05,Sales,Senior,Employee Referral,Female,B.Tech,Hyderabad,5.7,True,False,,False,,,False,False,
CAND04315,2023-12-09,Engineering,Senior,Indeed,Female,B.Sc,Chennai,9.7,True,True,5.6,False,,,False,False,
CAND04316,2024-07-05,Sales,Junior,Employee Referral,Male,M.Tech,Ahmedabad,5.7,True,False,,False,,,False,False,
CAND04317,2024-09-11,Engineering,Manager,Naukri,Male,M.Tech,Pune,7.8,True,False,,False,,,False,False,
CAND04318,2022-06-19,Finance,Mid-Level,Naukri,Male,PhD,Ahmedabad,8.4,False,False,,False,,,False,False,
CAND04319,2024-09-30,Marketing,Manager,LinkedIn,Female,B.Sc,Pune,14.0,True,True,8.2,False,,,False,False,
CAND04320,2023-12-02,HR,Junior,LinkedIn,Male,MCA,Chennai,3.7,True,True,9.6,True,418497.0,443229.0,True,True,72.0
CAND04321,2023-06-23,Data Science,Mid-Level,Naukri,Male,B.Sc,Mumbai,11.4,True,True,7.7,True,710512.0,725005.0,True,True,35.0
CAND04322,2024-10-11,Operations,Junior,LinkedIn,Male,B.Sc,Ahmedabad,5.9,False,False,,False,,,False,False,
CAND04323,2022-10-27,HR,Senior,Company Website,Female,M.Tech,Delhi,11.8,False,False,,False,,,False,False,
CAND04324,2022-03-31,Finance,Junior,Employee Referral,Female,M.Tech,Mumbai,14.4,True,True,8.4,True,435540.0,353578.0,False,False,
CAND04325,2024-03-10,Engineering,Senior,Company Website,Male,PhD,Chennai,10.1,True,False,,False,,,False,False,
CAND04326,2024-08-20,Sales,Senior,Naukri,Male,MBA,Bangalore,1.3,True,False,,False,,,False,False,
CAND04327,2022-01-11,Data Science,Junior,LinkedIn,Female,MCA,Mumbai,1.3,True,False,,False,,,False,False,
CAND04328,2022-08-24,Operations,Junior,LinkedIn,Female,MBA,Bangalore,12.5,True,True,9.4,True,395364.0,426346.0,True,True,44.0
CAND04329,2023-08-13,Data Science,Junior,Indeed,Male,B.Sc,Pune,2.5,False,False,,False,,,False,False,
CAND04330,2022-03-30,Data Science,Junior,LinkedIn,Male,MBA,Ahmedabad,3.3,True,True,8.5,True,363290.0,431469.0,False,False,
CAND04331,2022-06-20,Data Science,Senior,LinkedIn,Female,MCA,Pune,5.7,False,False,,False,,,False,False,
CAND04332,2023-12-06,Sales,Mid-Level,LinkedIn,Female,BBA,Ahmedabad,4.9,True,True,8.0,False,,,False,False,
CAND04333,2024-08-22,Sales,Senior,Naukri,Female,PhD,Delhi,0.1,True,True,5.8,True,1367775.0,1230159.0,True,True,39.0
CAND04334,2022-03-09,Finance,Junior,LinkedIn,Male,B.Sc,Delhi,11.8,False,False,,False,,,False,False,
CAND04335,2022-06-23,Engineering,Junior,Naukri,Male,BBA,Bangalore,7.6,False,False,,False,,,False,False,
CAND04336,2023-08-07,Operations,Manager,Indeed,Female,MCA,Bangalore,4.7,True,False,,False,,,False,False,
CAND04337,2022-08-04,Data Science,Senior,Campus,Female,M.Tech,Kolkata,4.6,False,False,,False,,,False,False,
CAND04338,2022-05-28,Operations,Senior,Indeed,Male,PhD,Ahmedabad,13.7,True,True,8.1,True,1281620.0,1170992.0,True,True,59.0
CAND04339,2023-01-12,Operations,Junior,Employee Referral,Female,B.Tech,Kolkata,12.2,True,True,7.4,True,379786.0,451466.0,False,False,
CAND04340,2023-07-14,Product,Mid-Level,Employee Referral,Female,BBA,Bangalore,8.2,False,False,,False,,,False,False,
CAND04341,2024-07-19,Sales,Junior,Employee Referral,Female,BBA,Hyderabad,1.7,True,True,6.6,True,361146.0,402884.0,True,True,37.0
CAND04342,2024-03-29,Operations,Junior,Company Website,Male,MBA,Hyderabad,11.8,False,False,,False,,,False,False,
CAND04343,2022-12-21,Data Science,Mid-Level,Naukri,Male,BBA,Delhi,0.7,False,False,,False,,,False,False,
CAND04344,2023-11-07,Data Science,Mid-Level,Company Website,Female,MCA,Pune,10.0,False,False,,False,,,False,False,
CAND04345,2023-07-11,HR,Manager,Company Website,Male,BBA,Mumbai,4.2,True,True,4.1,True,2406053.0,3180125.0,False,False,
CAND04346,2022-09-05,Operations,Senior,LinkedIn,Male,M.Tech,Pune,15.0,True,True,8.4,False,,,False,False,
CAND04347,2024-01-05,Finance,Mid-Level,Employee Referral,Female,B.Tech,Chennai,3.3,True,True,5.6,True,758914.0,615312.0,True,True,58.0
CAND04348,2023-01-31,Data Science,Lead,LinkedIn,Male,BBA,Hyderabad,6.2,False,False,,False,,,False,False,
CAND04349,2023-03-08,Engineering,Lead,Naukri,Female,BBA,Bangalore,3.6,True,True,7.5,False,,,False,False,
CAND04350,2022-07-27,Operations,Mid-Level,LinkedIn,Female,B.Sc,Mumbai,0.3,False,False,,False,,,False,False,
CAND04351,2023-09-09,Marketing,Lead,Naukri,Male,M.Tech,Kolkata,0.4,False,False,,False,,,False,False,
CAND04352,2023-11-03,Sales,Mid-Level,LinkedIn,Male,BBA,Chennai,3.2,True,True,5.7,True,769466.0,770601.0,True,False,22.0
CAND04353,2023-01-06,Operations,Mid-Level,Naukri,Male,B.Sc,Pune,11.4,True,True,9.9,True,647580.0,721717.0,True,False,73.0
CAND04354,2023-05-02,Sales,Mid-Level,Naukri,Female,PhD,Mumbai,4.2,False,False,,False,,,False,False,
CAND04355,2024-01-22,Engineering,Senior,LinkedIn,Male,PhD,Hyderabad,14.4,False,False,,False,,,False,False,
CAND04356,2024-09-13,Sales,Mid-Level,LinkedIn,Female,MBA,Mumbai,13.5,True,False,,False,,,False,False,
CAND04357,2022-02-09,Sales,Junior,Indeed,Female,B.Sc,Bangalore,5.9,False,False,,False,,,False,False,
CAND04358,2023-05-26,Sales,Mid-Level,Employee Referral,Female,M.Tech,Bangalore,8.3,False,False,,False,,,False,False,
CAND04359,2024-11-22,HR,Mid-Level,Naukri,Male,MBA,Ahmedabad,12.7,False,False,,False,,,False,False,
CAND04360,2022-02-01,Sales,Senior,Naukri,Male,PhD,Bangalore,0.3,False,False,,False,,,False,False,
CAND04361,2024-10-18,Product,Senior,Employee Referral,Female,PhD,Kolkata,1.6,False,False,,False,,,False,False,
CAND04362,2022-09-02,Data Science,Lead,LinkedIn,Female,PhD,Delhi,8.9,True,True,5.2,False,,,False,False,
CAND04363,2022-10-14,Engineering,Mid-Level,LinkedIn,Female,BBA,Mumbai,2.7,True,True,6.8,True,648378.0,824749.0,False,False,
CAND04364,2023-03-04,Data Science,Mid-Level,LinkedIn,Female,MCA,Hyderabad,14.5,True,False,,False,,,False,False,
CAND04365,2023-03-30,Product,Junior,Naukri,Female,B.Sc,Mumbai,14.4,True,True,4.1,False,,,False,False,
CAND04366,2024-06-17,Data Science,Manager,LinkedIn,Male,MBA,Bangalore,7.7,True,False,,False,,,False,False,
CAND04367,2023-10-20,Sales,Junior,LinkedIn,Female,B.Sc,Bangalore,5.6,True,True,5.3,True,471787.0,515315.0,False,False,
CAND04368,2023-11-20,Sales,Mid-Level,LinkedIn,Female,B.Sc,Pune,12.7,True,True,8.5,False,,,False,False,
CAND04369,2022-05-02,Marketing,Manager,LinkedIn,Male,MBA,Hyderabad,1.2,True,True,7.3,False,,,False,False,
CAND04370,2023-04-11,Sales,Lead,Naukri,Female,MCA,Hyderabad,2.0,True,False,,False,,,False,False,
CAND04371,2024-12-29,Engineering,Junior,Naukri,Female,PhD,Delhi,14.3,False,False,,False,,,False,False,
CAND04372,2023-02-08,Data Science,Junior,LinkedIn,Male,M.Tech,Bangalore,8.7,True,True,5.9,True,431812.0,361279.0,True,False,38.0
CAND04373,2024-10-25,Sales,Mid-Level,LinkedIn,Male,B.Sc,Pune,11.9,True,False,,False,,,False,False,
CAND04374,2022-12-09,Operations,Junior,LinkedIn,Male,B.Sc,Kolkata,5.1,True,True,4.5,False,,,False,False,
CAND04375,2024-06-15,Operations,Junior,Campus,Male,B.Tech,Pune,14.3,True,True,8.3,False,,,False,False,
CAND04376,2022-10-10,Product,Mid-Level,Employee Referral,Female,MBA,Ahmedabad,9.4,True,False,,False,,,False,False,
CAND04377,2023-03-23,Sales,Senior,Naukri,Female,M.Tech,Delhi,10.9,False,False,,False,,,False,False,
CAND04378,2022-06-08,Product,Manager,Naukri,Male,B.Tech,Chennai,1.1,False,False,,False,,,False,False,
CAND04379,2023-07-02,Operations,Mid-Level,Naukri,Male,M.Tech,Pune,12.1,True,True,6.7,True,747851.0,716279.0,False,False,
CAND04380,2023-04-19,Data Science,Lead,Employee Referral,Male,B.Tech,Chennai,1.8,True,True,4.6,False,,,False,False,
CAND04381,2023-01-13,Operations,Junior,Company Website,Male,B.Sc,Bangalore,1.7,False,False,,False,,,False,False,
CAND04382,2023-11-03,Data Science,Senior,LinkedIn,Male,MBA,Chennai,4.9,False,False,,False,,,False,False,
CAND04383,2024-01-15,Sales,Mid-Level,Employee Referral,Male,B.Sc,Bangalore,13.9,True,True,7.4,False,,,False,False,
CAND04384,2022-02-17,Engineering,Senior,Indeed,Male,B.Tech,Mumbai,2.7,False,False,,False,,,False,False,
CAND04385,2022-01-29,Sales,Senior,LinkedIn,Female,BBA,Bangalore,4.2,True,False,,False,,,False,False,
CAND04386,2024-04-19,Engineering,Mid-Level,Naukri,Male,PhD,Mumbai,2.0,True,True,9.6,True,774253.0,834290.0,True,True,74.0
CAND04387,2023-04-25,Data Science,Lead,LinkedIn,Male,BBA,Ahmedabad,2.9,True,True,6.7,False,,,False,False,
CAND04388,2024-03-27,Product,Junior,LinkedIn,Male,PhD,Chennai,2.6,True,True,7.3,False,,,False,False,
CAND04389,2022-10-22,Finance,Mid-Level,LinkedIn,Female,M.Tech,Ahmedabad,10.7,False,False,,False,,,False,False,
CAND04390,2023-05-15,Data Science,Mid-Level,Naukri,Male,B.Sc,Pune,0.3,False,False,,False,,,False,False,
CAND04391,2023-05-11,Product,Mid-Level,LinkedIn,Male,MCA,Delhi,1.8,True,False,,False,,,False,False,
CAND04392,2024-10-21,Product,Junior,Campus,Female,MCA,Chennai,6.8,False,False,,False,,,False,False,
CAND04393,2022-02-28,Sales,Lead,LinkedIn,Female,M.Tech,Pune,4.4,True,True,5.1,False,,,False,False,
CAND04394,2022-10-19,HR,Mid-Level,Naukri,Male,B.Tech,Bangalore,5.3,False,False,,False,,,False,False,
CAND04395,2023-12-08,HR,Manager,Indeed,Male,MBA,Kolkata,11.0,True,True,6.4,False,,,False,False,
CAND04396,2024-10-18,Operations,Junior,LinkedIn,Male,MCA,Mumbai,1.4,False,False,,False,,,False,False,
CAND04397,2022-11-06,Sales,Mid-Level,Indeed,Female,BBA,Ahmedabad,12.7,False,False,,False,,,False,False,
CAND04398,2022-07-16,Operations,Mid-Level,Naukri,Female,B.Tech,Chennai,0.5,False,False,,False,,,False,False,
CAND04399,2024-10-02,HR,Mid-Level,Employee Referral,Female,B.Sc,Hyderabad,14.7,True,True,4.5,False,,,False,False,
CAND04400,2023-02-21,Finance,Mid-Level,LinkedIn,Female,MCA,Chennai,10.1,False,False,,False,,,False,False,
CAND04401,2024-04-10,Finance,Junior,Employee Referral,Male,B.Tech,Delhi,3.4,True,True,6.5,True,361397.0,414052.0,False,False,
CAND04402,2023-07-23,Marketing,Junior,LinkedIn,Female,MCA,Bangalore,11.9,True,False,,False,,,False,False,
CAND04403,2022-07-09,Engineering,Mid-Level,LinkedIn,Female,M.Tech,Hyderabad,6.8,True,True,9.4,True,799933.0,718583.0,False,False,
CAND04404,2022-03-15,HR,Junior,LinkedIn,Female,B.Sc,Pune,14.0,True,True,5.9,False,,,False,False,
CAND04405,2022-06-01,Sales,Lead,Employee Referral,Male,PhD,Bangalore,4.2,True,False,,False,,,False,False,
CAND04406,2022-12-31,Sales,Senior,Employee Referral,Male,B.Tech,Bangalore,2.2,True,True,4.4,False,,,False,False,
CAND04407,2024-07-07,Data Science,Senior,Naukri,Female,MCA,Chennai,4.4,False,False,,False,,,False,False,
CAND04408,2024-03-20,Engineering,Lead,Employee Referral,Male,PhD,Chennai,2.0,True,True,4.9,False,,,False,False,
CAND04409,2023-09-05,Sales,Lead,Naukri,Male,B.Sc,Mumbai,10.5,False,False,,False,,,False,False,
CAND04410,2023-02-11,Sales,Lead,Indeed,Male,B.Tech,Hyderabad,14.6,True,True,6.1,False,,,False,False,
CAND04411,2023-07-13,Product,Junior,Campus,Female,MCA,Mumbai,12.3,True,True,8.8,True,424102.0,512271.0,False,False,
CAND04412,2022-03-12,Data Science,Junior,Naukri,Male,B.Sc,Kolkata,3.6,True,True,9.5,False,,,False,False,
CAND04413,2024-08-14,Sales,Senior,Campus,Female,B.Sc,Chennai,6.5,True,True,7.7,False,,,False,False,
CAND04414,2023-10-27,Data Science,Mid-Level,Employee Referral,Female,MCA,Hyderabad,6.3,True,True,8.4,True,695997.0,709123.0,False,False,
CAND04415,2022-07-23,Marketing,Mid-Level,LinkedIn,Male,BBA,Ahmedabad,15.0,False,False,,False,,,False,False,
CAND04416,2022-03-17,Sales,Manager,Naukri,Male,B.Tech,Chennai,13.2,False,False,,False,,,False,False,
CAND04417,2024-01-17,Sales,Junior,LinkedIn,Male,B.Tech,Ahmedabad,2.2,True,False,,False,,,False,False,
CAND04418,2023-06-09,Operations,Manager,Employee Referral,Male,PhD,Bangalore,2.7,True,False,,False,,,False,False,
CAND04419,2023-06-07,HR,Senior,Employee Referral,Male,PhD,Chennai,9.3,True,True,7.9,False,,,False,False,
CAND04420,2024-05-01,Marketing,Junior,Naukri,Male,M.Tech,Chennai,3.8,True,True,7.0,True,479398.0,488164.0,True,True,25.0
CAND04421,2022-09-29,Marketing,Senior,Naukri,Female,MCA,Delhi,11.8,False,False,,False,,,False,False,
CAND04422,2023-08-12,Sales,Lead,Employee Referral,Male,MBA,Chennai,5.3,True,False,,False,,,False,False,
CAND04423,2024-08-12,Operations,Lead,Employee Referral,Female,B.Sc,Pune,10.3,True,False,,False,,,False,False,
CAND04424,2022-09-06,Engineering,Mid-Level,LinkedIn,Male,M.Tech,Mumbai,10.2,False,False,,False,,,False,False,
CAND04425,2023-08-07,Product,Junior,Campus,Female,PhD,Mumbai,7.0,False,False,,False,,,False,False,
CAND04426,2024-05-26,Finance,Mid-Level,Employee Referral,Male,MBA,Kolkata,2.2,False,False,,False,,,False,False,
CAND04427,2024-09-11,Engineering,Mid-Level,LinkedIn,Male,MCA,Pune,11.1,False,False,,False,,,False,False,
CAND04428,2024-05-15,Engineering,Manager,LinkedIn,Female,BBA,Delhi,5.8,False,False,,False,,,False,False,
CAND04429,2023-09-05,Sales,Junior,Indeed,Female,PhD,Hyderabad,0.2,True,True,6.5,False,,,False,False,
CAND04430,2024-08-29,Operations,Lead,Employee Referral,Male,MBA,Pune,14.6,True,True,6.2,True,2084874.0,2125927.0,True,True,60.0
CAND04431,2022-12-28,Sales,Mid-Level,Naukri,Male,M.Tech,Hyderabad,10.1,True,False,,False,,,False,False,
CAND04432,2023-02-26,Engineering,Mid-Level,Employee Referral,Male,B.Tech,Hyderabad,1.8,True,True,5.1,True,751613.0,791952.0,True,True,69.0
CAND04433,2024-01-23,Data Science,Junior,Naukri,Male,MBA,Mumbai,5.6,True,True,7.0,False,,,False,False,
CAND04434,2024-04-13,Data Science,Junior,Employee Referral,Male,B.Sc,Chennai,5.8,True,True,7.8,True,399797.0,484399.0,True,False,31.0
CAND04435,2023-07-11,Engineering,Mid-Level,Naukri,Female,MBA,Chennai,4.7,False,False,,False,,,False,False,
CAND04436,2024-12-06,Marketing,Mid-Level,LinkedIn,Male,B.Tech,Pune,10.5,False,False,,False,,,False,False,
CAND04437,2023-12-19,Sales,Senior,Naukri,Female,M.Tech,Chennai,2.2,False,False,,False,,,False,False,
CAND04438,2024-09-27,Engineering,Senior,LinkedIn,Male,MCA,Ahmedabad,1.5,False,False,,False,,,False,False,
CAND04439,2024-07-04,Finance,Senior,LinkedIn,Male,B.Sc,Mumbai,4.7,True,True,9.0,True,1149117.0,1173889.0,True,True,17.0
CAND04440,2022-01-02,Product,Mid-Level,Indeed,Female,MBA,Delhi,13.1,False,False,,False,,,False,False,
CAND04441,2022-11-09,Operations,Manager,Naukri,Male,B.Tech,Hyderabad,11.8,False,False,,False,,,False,False,
CAND04442,2023-06-20,Finance,Junior,Indeed,Male,PhD,Hyderabad,5.4,True,True,7.7,True,403929.0,358995.0,True,True,18.0
CAND04443,2023-07-06,Marketing,Senior,Employee Referral,Male,M.Tech,Mumbai,4.7,True,True,5.1,False,,,False,False,
CAND04444,2022-01-11,Operations,Senior,LinkedIn,Male,B.Tech,Ahmedabad,14.1,True,True,9.1,False,,,False,False,
CAND04445,2024-10-10,Sales,Mid-Level,Employee Referral,Female,MBA,Pune,1.5,False,False,,False,,,False,False,
CAND04446,2024-06-28,Marketing,Lead,Employee Referral,Female,M.Tech,Mumbai,5.6,True,True,5.4,True,1953293.0,1591705.0,True,True,54.0
CAND04447,2022-05-18,Engineering,Mid-Level,Campus,Female,MCA,Chennai,2.9,True,False,,False,,,False,False,
CAND04448,2022-09-25,Finance,Lead,LinkedIn,Male,M.Tech,Mumbai,12.7,False,False,,False,,,False,False,
CAND04449,2022-12-28,Engineering,Senior,LinkedIn,Male,MCA,Chennai,7.0,False,False,,False,,,False,False,
CAND04450,2022-12-31,HR,Mid-Level,Employee Referral,Male,BBA,Kolkata,1.0,False,False,,False,,,False,False,
CAND04451,2022-04-27,Data Science,Junior,Employee Referral,Female,B.Tech,Chennai,12.9,False,False,,False,,,False,False,
CAND04452,2023-03-02,Data Science,Lead,Employee Referral,Male,PhD,Pune,13.6,True,True,8.1,True,2007355.0,1792282.0,True,True,34.0
CAND04453,2024-02-04,Sales,Mid-Level,LinkedIn,Female,PhD,Pune,14.0,True,True,4.4,False,,,False,False,
CAND04454,2024-06-12,Operations,Junior,Employee Referral,Female,MCA,Pune,8.1,True,True,8.8,True,479323.0,352467.0,True,True,22.0
CAND04455,2024-03-22,Engineering,Senior,Employee Referral,Male,M.Tech,Chennai,4.8,True,False,,False,,,False,False,
CAND04456,2024-12-11,Finance,Mid-Level,Campus,Male,B.Tech,Ahmedabad,1.5,False,False,,False,,,False,False,
CAND04457,2024-05-31,Marketing,Mid-Level,Naukri,Female,M.Tech,Bangalore,1.1,False,False,,False,,,False,False,
CAND04458,2024-09-25,Engineering,Mid-Level,Naukri,Male,M.Tech,Ahmedabad,0.2,True,True,5.2,False,,,False,False,
CAND04459,2022-05-07,Finance,Senior,Campus,Female,B.Tech,Mumbai,9.5,False,False,,False,,,False,False,
CAND04460,2023-06-08,Engineering,Mid-Level,Indeed,Female,B.Sc,Ahmedabad,11.6,True,True,4.8,True,630110.0,868867.0,False,False,
CAND04461,2024-04-13,Engineering,Mid-Level,LinkedIn,Male,PhD,Pune,8.0,True,True,7.0,True,759493.0,758901.0,False,False,
CAND04462,2023-03-31,Sales,Junior,Naukri,Male,MBA,Chennai,13.2,True,True,6.9,True,430696.0,364678.0,True,True,21.0
CAND04463,2023-02-01,Data Science,Mid-Level,Campus,Male,B.Sc,Delhi,11.8,True,True,6.2,False,,,False,False,
CAND04464,2022-12-13,Finance,Mid-Level,Naukri,Female,B.Tech,Ahmedabad,11.3,True,True,5.7,False,,,False,False,
CAND04465,2024-12-16,Operations,Junior,Naukri,Male,BBA,Hyderabad,4.1,False,False,,False,,,False,False,
CAND04466,2024-07-31,HR,Mid-Level,LinkedIn,Male,B.Tech,Bangalore,0.3,True,False,,False,,,False,False,
CAND04467,2024-08-08,Engineering,Junior,Naukri,Male,MCA,Hyderabad,1.7,True,False,,False,,,False,False,
CAND04468,2022-06-20,Sales,Mid-Level,LinkedIn,Female,BBA,Bangalore,6.2,True,False,,False,,,False,False,
CAND04469,2024-07-27,Sales,Mid-Level,Employee Referral,Female,B.Tech,Pune,11.4,True,False,,False,,,False,False,
CAND04470,2024-03-05,HR,Mid-Level,LinkedIn,Female,B.Tech,Bangalore,5.7,True,True,9.3,False,,,False,False,
CAND04471,2022-06-16,Marketing,Lead,LinkedIn,Male,PhD,Bangalore,2.8,False,False,,False,,,False,False,
CAND04472,2023-10-11,Data Science,Lead,LinkedIn,Female,M.Tech,Ahmedabad,3.5,True,True,6.0,False,,,False,False,
CAND04473,2023-11-26,Product,Senior,Indeed,Female,BBA,Delhi,8.0,False,False,,False,,,False,False,
CAND04474,2022-11-15,Engineering,Manager,LinkedIn,Male,PhD,Chennai,6.3,True,True,7.8,True,2735750.0,2237591.0,True,True,68.0
CAND04475,2024-09-11,Engineering,Lead,Naukri,Male,MBA,Bangalore,4.8,False,False,,False,,,False,False,
CAND04476,2024-05-18,Engineering,Junior,Campus,Male,B.Tech,Delhi,10.3,False,False,,False,,,False,False,
CAND04477,2022-07-29,Finance,Junior,LinkedIn,Male,B.Sc,Kolkata,12.3,True,False,,False,,,False,False,
CAND04478,2024-06-20,Marketing,Manager,LinkedIn,Male,B.Tech,Delhi,7.7,True,True,5.9,False,,,False,False,
CAND04479,2023-08-10,Finance,Senior,Naukri,Male,B.Sc,Pune,14.9,False,False,,False,,,False,False,
CAND04480,2024-09-03,Finance,Senior,LinkedIn,Male,MBA,Mumbai,9.2,True,False,,False,,,False,False,
CAND04481,2024-11-30,Product,Lead,LinkedIn,Male,BBA,Kolkata,2.6,True,True,7.5,False,,,False,False,
CAND04482,2024-01-06,Engineering,Mid-Level,Employee Referral,Female,MCA,Pune,10.0,True,False,,False,,,False,False,
CAND04483,2022-01-27,Operations,Mid-Level,LinkedIn,Male,B.Sc,Pune,7.9,False,False,,False,,,False,False,
CAND04484,2022-02-25,Engineering,Lead,LinkedIn,Male,B.Sc,Mumbai,6.0,False,False,,False,,,False,False,
CAND04485,2022-07-12,Marketing,Senior,Employee Referral,Female,M.Tech,Bangalore,4.2,True,True,5.5,True,1263653.0,1362368.0,False,False,
CAND04486,2022-04-15,Engineering,Mid-Level,Naukri,Other,PhD,Chennai,0.3,True,True,9.2,True,810806.0,854200.0,True,True,33.0
CAND04487,2022-04-10,Sales,Mid-Level,Naukri,Male,MCA,Mumbai,11.4,True,False,,False,,,False,False,
CAND04488,2022-05-29,Engineering,Mid-Level,Employee Referral,Female,B.Sc,Chennai,12.2,True,True,5.6,False,,,False,False,
CAND04489,2023-04-25,Marketing,Senior,Employee Referral,Female,B.Tech,Delhi,7.4,True,False,,False,,,False,False,
CAND04490,2022-06-15,Engineering,Mid-Level,LinkedIn,Male,B.Sc,Chennai,8.8,True,True,6.8,True,728445.0,810309.0,True,True,37.0
CAND04491,2023-04-28,Operations,Manager,Naukri,Male,B.Tech,Mumbai,12.6,False,False,,False,,,False,False,
CAND04492,2023-09-09,Engineering,Manager,LinkedIn,Female,MCA,Mumbai,4.9,True,False,,False,,,False,False,
CAND04493,2024-06-20,Engineering,Senior,Company Website,Male,PhD,Delhi,11.4,True,True,7.0,True,1341144.0,1545519.0,False,False,
CAND04494,2022-03-29,Finance,Senior,Naukri,Male,M.Tech,Delhi,5.2,False,False,,False,,,False,False,
CAND04495,2023-09-08,Operations,Mid-Level,LinkedIn,Female,BBA,Ahmedabad,13.6,True,True,7.2,False,,,False,False,
CAND04496,2022-11-18,Sales,Senior,LinkedIn,Female,MCA,Mumbai,10.4,True,False,,False,,,False,False,
CAND04497,2023-06-05,Engineering,Mid-Level,LinkedIn,Female,B.Sc,Ahmedabad,2.9,True,False,,False,,,False,False,
CAND04498,2022-02-10,Sales,Junior,Indeed,Female,B.Sc,Hyderabad,0.9,False,False,,False,,,False,False,
CAND04499,2023-06-24,Sales,Junior,Naukri,Male,B.Sc,Chennai,10.5,True,True,6.7,True,386756.0,475495.0,False,False,
CAND04500,2022-06-01,Sales,Lead,Naukri,Male,MBA,Mumbai,3.6,True,False,,False,,,False,False,
CAND04501,2023-03-04,Operations,Senior,LinkedIn,Female,M.Tech,Chennai,3.5,False,False,,False,,,False,False,
CAND04502,2024-01-30,Engineering,Mid-Level,Naukri,Female,BBA,Chennai,0.3,False,False,,False,,,False,False,
CAND04503,2022-06-22,Finance,Mid-Level,Employee Referral,Male,PhD,Mumbai,14.0,True,True,9.1,True,780185.0,614828.0,True,False,61.0
CAND04504,2022-02-17,Finance,Junior,LinkedIn,Female,PhD,Mumbai,12.7,True,True,8.0,False,,,False,False,
CAND04505,2024-11-10,Data Science,Mid-Level,LinkedIn,Female,B.Sc,Mumbai,3.5,True,True,7.4,True,802136.0,703410.0,False,False,
CAND04506,2024-10-25,HR,Mid-Level,Employee Referral,Other,BBA,Pune,4.6,True,True,7.9,True,808960.0,646734.0,True,True,64.0
CAND04507,2024-04-02,Sales,Manager,Naukri,Female,MBA,Chennai,13.9,True,False,,False,,,False,False,
CAND04508,2022-09-25,Data Science,Lead,Employee Referral,Male,B.Tech,Delhi,5.6,True,False,,False,,,False,False,
CAND04509,2023-01-27,Engineering,Senior,Indeed,Female,B.Tech,Hyderabad,7.6,True,True,7.3,True,1296020.0,1257258.0,False,False,
CAND04510,2023-02-06,Sales,Mid-Level,Company Website,Female,PhD,Chennai,8.4,True,False,,False,,,False,False,
CAND04511,2023-07-29,Engineering,Lead,LinkedIn,Female,B.Tech,Ahmedabad,6.5,True,False,,False,,,False,False,
